is_dater_male,dater_age,dated_age,age_difference,dater_race,dated_race,are_same_race,same_race_importance_for_dater,same_religion_importance_for_dater,attractiveness_importance_for_dated,sincerity_importance_for_dated,intelligence_importance_for_dated,humor_importance_for_dated,ambition_importance_for_dated,shared_interests_importance_for_dated,attractiveness_score_of_dater_from_dated,sincerity_score_of_dater_from_dated,intelligence_score_of_dater_from_dated,humor_score_of_dater_from_dated,ambition_score_of_dater_from_dated,shared_interests_score_of_dater_from_dated,attractiveness_importance_for_dater,sincerity_importance_for_dater,intelligence_importance_for_dater,humor_importance_for_dater,ambition_importance_for_dater,shared_interests_importance_for_dater,self_reported_attractiveness_of_dater,self_reported_sincerity_of_dater,self_reported_intelligence_of_dater,self_reported_humor_of_dater,self_reported_ambition_of_dater,reported_attractiveness_of_dated_from_dater,reported_sincerity_of_dated_from_dater,reported_intelligence_of_dated_from_dater,reported_humor_of_dated_from_dater,reported_ambition_of_dated_from_dater,reported_shared_interests_of_dated_from_dater,dater_interest_in_sports,dater_interest_in_tvsports,dater_interest_in_exercise,dater_interest_in_dining,dater_interest_in_museums,dater_interest_in_art,dater_interest_in_hiking,dater_interest_in_gaming,dater_interest_in_clubbing,dater_interest_in_reading,dater_interest_in_tv,dater_interest_in_theater,dater_interest_in_movies,dater_interest_in_concerts,dater_interest_in_music,dater_interest_in_shopping,dater_interest_in_yoga,interests_correlation,expected_satisfaction_of_dater,expected_number_of_likes_of_dater_from_20_people,expected_number_of_dates_for_dater,dater_liked_dated,probability_dated_wants_to_date,already_met_before,dater_wants_to_date,dated_wants_to_date,is_match
True,28,27,1,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,8.0,8.0,7.0,7.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,5.0,4.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.14,8.0,18,10,6.0,6.0,True,False,True,0
True,28,28,0,caucasian,caucasian,True,1.0,1.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,7.0,9.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.61,8.0,18,10,9.0,9.0,True,True,True,1
True,28,25,3,caucasian,other,False,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,4.0,8.0,7.0,4.0,3.0,2.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.66,8.0,18,10,8.0,8.0,True,True,True,1
True,28,35,7,caucasian,'Latino/Hispanic American',False,1.0,1.0,10.0,32.0,20.0,12.0,11.0,15.0,8.0,7.0,8.0,8.0,8.0,7.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,8.0,8.0,9.0,9.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.79,8.0,18,10,9.0,9.0,True,True,True,1
True,28,32,4,caucasian,'Latino/Hispanic American',False,1.0,1.0,30.0,30.0,30.0,5.0,0.0,5.0,7.0,5.0,6.0,7.0,5.0,7.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,4.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.67,8.0,18,10,7.0,7.0,True,False,True,0
True,28,30,2,caucasian,caucasian,True,1.0,1.0,20.0,25.0,15.0,15.0,15.0,10.0,8.0,7.0,7.0,6.0,6.0,5.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,5.0,7.0,9.0,5.0,4.0,9.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.5,8.0,18,10,6.0,6.0,True,False,True,0
True,28,22,6,caucasian,caucasian,True,1.0,1.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,6.0,6.0,5.0,5.0,5.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,7.0,4.0,8.0,5.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.8,8.0,18,10,6.0,8.0,True,False,True,0
True,28,23,5,caucasian,caucasian,True,1.0,1.0,15.0,15.0,20.0,15.0,15.0,20.0,8.0,8.0,7.0,7.0,8.0,7.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,4.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.24,8.0,18,10,8.0,9.0,True,True,True,1
True,28,23,5,caucasian,caucasian,True,1.0,1.0,15.0,15.0,20.0,15.0,20.0,15.0,8.0,10.0,10.0,8.0,10.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,5.0,4.0,5.0,8.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.08,8.0,18,10,6.0,9.0,True,False,True,0
True,28,27,1,caucasian,caucasian,True,1.0,1.0,25.0,15.0,20.0,20.0,20.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,8.0,7.0,7.0,6.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.64,8.0,18,10,9.0,9.0,True,True,True,1
True,28,29,1,caucasian,caucasian,True,1.0,1.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,30.0,30.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,8.0,5.0,7.0,7.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0.59,8.0,18,10,8.0,9.0,True,True,True,1
True,30,26,4,other,'Asian/Pacific Islander/Asian-American',False,8.0,9.0,10.0,20.0,15.0,20.0,20.0,15.0,4.0,6.0,6.0,6.0,6.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,4.0,8.0,8.0,8.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.56,5.0,4,4,6.0,4.0,True,False,False,0
True,30,27,3,other,'Asian/Pacific Islander/Asian-American',False,8.0,9.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,8.0,8.0,7.0,8.0,7.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,6.0,9.0,8.0,7.0,8.0,4.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.54,5.0,4,4,6.0,2.0,True,False,False,0
True,30,28,2,other,caucasian,False,8.0,9.0,10.0,10.0,20.0,20.0,20.0,20.0,3.0,8.0,8.0,6.0,7.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,9.0,8.0,9.0,9.0,9.0,8.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.65,5.0,4,4,8.0,3.0,True,True,False,0
True,30,25,5,other,other,True,8.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,10.0,9.0,10.0,8.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.43,5.0,4,4,7.0,5.0,True,False,True,0
True,30,35,5,other,'Latino/Hispanic American',False,8.0,9.0,10.0,32.0,20.0,12.0,11.0,15.0,4.0,8.0,7.0,4.0,5.0,3.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,5.0,9.0,8.0,8.0,8.0,6.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.58,5.0,4,4,6.0,8.0,True,False,False,0
True,30,32,2,other,'Latino/Hispanic American',False,8.0,9.0,30.0,30.0,30.0,5.0,0.0,5.0,2.0,5.0,7.0,4.0,7.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,5.0,8.0,9.0,8.0,7.0,5.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.62,5.0,4,4,6.0,6.0,True,False,False,0
True,30,30,0,other,caucasian,False,8.0,9.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,8.0,8.0,5.0,8.0,3.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,7.0,9.0,9.0,9.0,7.0,9.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.32,5.0,4,4,8.0,8.0,True,False,False,0
True,30,22,8,other,caucasian,False,8.0,9.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,6.0,6.0,5.0,5.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,8.0,10.0,9.0,9.0,7.0,8.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.32,5.0,4,4,8.0,3.0,True,True,True,1
True,30,23,7,other,caucasian,False,8.0,9.0,15.0,15.0,20.0,15.0,15.0,20.0,3.0,10.0,9.0,5.0,9.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,8.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.38,5.0,4,4,6.0,9.0,True,True,False,0
True,30,23,7,other,caucasian,False,8.0,9.0,15.0,15.0,20.0,15.0,20.0,15.0,4.0,10.0,10.0,6.0,10.0,9.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,8.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.54,5.0,4,4,8.0,5.0,True,False,False,0
True,30,27,3,other,caucasian,False,8.0,9.0,25.0,15.0,20.0,20.0,20.0,0.0,8.0,9.0,10.0,10.0,9.0,9.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,9.0,8.0,8.0,9.0,8.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.13,5.0,4,4,8.0,9.0,True,False,True,0
True,30,23,7,other,'Asian/Pacific Islander/Asian-American',False,8.0,9.0,15.0,21.0,18.0,18.0,10.0,18.0,5.0,8.0,8.0,6.0,7.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,7.0,2.0,4.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.31,5.0,4,4,4.0,1.0,True,False,True,0
True,30,29,1,other,caucasian,False,8.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,8.0,9.0,4.0,9.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,9.0,8.0,8.0,7.0,6.0,6.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.54,5.0,4,4,6.0,3.0,True,False,False,0
True,30,29,1,other,caucasian,False,8.0,9.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,25.0,25.0,15.0,5.0,10.0,7.0,8.0,8.0,9.0,6.0,8.0,9.0,10.0,10.0,8.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,0.17,5.0,4,4,8.0,6.0,True,True,True,1
True,22,25,3,'Asian/Pacific Islander/Asian-American',other,False,3.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,10.0,8.0,8.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.19,7.0,14,5,9.0,6.0,True,True,False,0
True,22,27,5,'Asian/Pacific Islander/Asian-American',caucasian,False,3.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,5.0,9.0,8.0,6.0,6.0,6.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,6.0,9.0,2.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.31,7.0,14,5,6.0,2.0,True,False,False,0
True,22,23,1,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',True,3.0,2.0,15.0,21.0,18.0,18.0,10.0,18.0,4.0,8.0,8.0,4.0,5.0,4.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,6.0,9.0,9.0,6.0,8.0,6.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.08,7.0,14,5,6.0,5.0,True,True,False,0
True,32,22,10,caucasian,caucasian,True,2.0,6.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,7.0,6.0,7.0,4.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,4.0,5.0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.0,6.0,18,8,5.0,6.0,True,False,True,0
True,32,26,6,caucasian,'Asian/Pacific Islander/Asian-American',False,2.0,6.0,10.0,20.0,15.0,20.0,20.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,4.0,4.0,4.0,4.0,6.0,3.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.15,6.0,18,8,4.0,4.0,True,False,False,0
True,32,27,5,caucasian,'Asian/Pacific Islander/Asian-American',False,2.0,6.0,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,8.0,8.0,8.0,9.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,10.0,9.0,8.0,7.0,7.0,10.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.06,6.0,18,8,10.0,5.0,True,True,True,1
True,32,28,4,caucasian,caucasian,True,2.0,6.0,10.0,10.0,20.0,20.0,20.0,20.0,2.0,8.0,10.0,1.0,7.0,1.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,10.0,9.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.11,6.0,18,8,9.0,5.0,True,True,False,0
True,32,25,7,caucasian,other,False,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,10.0,9.0,6.0,8.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,6.0,5.0,8.0,9.0,8.0,5.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.01,6.0,18,8,7.0,7.0,True,True,False,0
True,32,35,3,caucasian,'Latino/Hispanic American',False,2.0,6.0,10.0,32.0,20.0,12.0,11.0,15.0,5.0,7.0,8.0,6.0,7.0,4.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,10.0,9.0,8.0,8.0,5.0,6.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.18,6.0,18,8,9.0,8.0,True,True,False,0
True,32,32,0,caucasian,'Latino/Hispanic American',False,2.0,6.0,30.0,30.0,30.0,5.0,0.0,5.0,4.0,5.0,6.0,3.0,7.0,3.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,8.0,7.0,5.0,5.0,4.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.1,6.0,18,8,7.0,8.0,True,True,False,0
True,32,30,2,caucasian,caucasian,True,2.0,6.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,8.0,8.0,6.0,5.0,3.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,5.0,6.0,7.0,2.0,7.0,3.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.08,6.0,18,8,4.0,6.0,True,False,False,0
True,32,22,10,caucasian,caucasian,True,2.0,6.0,15.0,20.0,20.0,20.0,5.0,20.0,5.0,8.0,6.0,5.0,5.0,4.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,6.0,8.0,8.0,8.0,8.0,5.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.28,6.0,18,8,7.0,7.0,True,True,False,0
True,32,23,9,caucasian,caucasian,True,2.0,6.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,3.0,4.0,5.0,4.0,2.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,8.0,6.0,6.0,7.0,4.0,3.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.42,6.0,18,8,7.0,4.0,True,True,False,0
True,32,23,9,caucasian,caucasian,True,2.0,6.0,15.0,15.0,20.0,15.0,20.0,15.0,2.0,10.0,10.0,1.0,10.0,1.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,5.0,5.0,6.0,6.0,7.0,5.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.26,6.0,18,8,5.0,6.0,True,False,False,0
True,32,27,5,caucasian,caucasian,True,2.0,6.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,10.0,9.0,6.0,7.0,5.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,3.0,7.0,7.0,1.0,3.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.35,6.0,18,8,3.0,5.0,True,False,False,0
True,32,23,9,caucasian,'Asian/Pacific Islander/Asian-American',False,2.0,6.0,15.0,21.0,18.0,18.0,10.0,18.0,5.0,7.0,6.0,5.0,6.0,5.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,3.0,7.0,7.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.22,6.0,18,8,4.0,5.0,True,False,False,0
True,32,25,7,caucasian,other,False,2.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,4.0,6.0,7.0,6.0,5.0,3.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,7.0,7.0,8.0,8.0,10.0,7.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.21,6.0,18,8,8.0,7.0,True,True,False,0
True,32,29,3,caucasian,caucasian,True,2.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,8.0,9.0,7.0,8.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,7.0,8.0,8.0,6.0,8.0,7.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.12,6.0,18,8,7.0,7.0,True,True,False,0
True,32,29,3,caucasian,caucasian,True,2.0,6.0,14.0,20.0,18.0,24.0,18.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,7.0,7.0,7.0,6.0,6.0,5.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.15,6.0,18,8,6.0,6.0,True,True,False,0
True,26,22,4,caucasian,caucasian,True,8.0,9.0,15.0,20.0,20.0,20.0,15.0,10.0,9.0,7.0,7.0,10.0,8.0,7.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.15,6.0,5,3,6.0,4.0,True,False,True,0
True,26,26,0,caucasian,'Asian/Pacific Islander/Asian-American',False,8.0,9.0,10.0,20.0,15.0,20.0,20.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,5.0,7.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,-0.18,6.0,5,3,6.0,5.0,True,False,False,0
True,26,27,1,caucasian,'Asian/Pacific Islander/Asian-American',False,8.0,9.0,10.0,20.0,20.0,10.0,20.0,20.0,7.0,8.0,8.0,8.0,8.0,8.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.38,6.0,5,3,6.0,5.0,True,False,True,0
True,26,28,2,caucasian,caucasian,True,8.0,9.0,10.0,10.0,20.0,20.0,20.0,20.0,4.0,9.0,8.0,6.0,7.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.2,6.0,5,3,8.0,7.0,True,True,False,0
True,26,25,1,caucasian,other,False,8.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,8.0,8.0,8.0,9.0,7.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,6.0,7.0,6.0,6.0,6.0,3.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.06,6.0,5,3,5.0,4.0,True,False,False,0
True,26,35,9,caucasian,'Latino/Hispanic American',False,8.0,9.0,10.0,32.0,20.0,12.0,11.0,15.0,7.0,8.0,8.0,8.0,8.0,8.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.0,6.0,5,3,7.0,6.0,True,True,False,0
True,26,32,6,caucasian,'Latino/Hispanic American',False,8.0,9.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.1,6.0,5,3,7.0,5.0,True,False,False,0
True,26,30,4,caucasian,caucasian,True,8.0,9.0,20.0,25.0,15.0,15.0,15.0,10.0,8.0,7.0,7.0,6.0,6.0,3.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.12,6.0,5,3,7.0,5.0,True,False,False,0
True,26,22,4,caucasian,caucasian,True,8.0,9.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,6.0,6.0,5.0,5.0,3.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.13,6.0,5,3,7.0,5.0,True,False,False,0
True,26,23,3,caucasian,caucasian,True,8.0,9.0,15.0,15.0,20.0,15.0,15.0,20.0,3.0,5.0,6.0,4.0,7.0,1.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.62,6.0,5,3,8.0,7.0,True,True,False,0
